-	/dispersal	/flowers	/flowers/ovary	/flowers/ovary/stigma	/flowers/stamens	/flowers/stamens/filaments	/fruits	/fruits/shape	/fruits/position	/fruits/hairs	/fruits/colour	/fruits/apex	/fruits/apex/texture	/fruits/apex/shape	/fruits/apex/position	/fruits/apex/hairs	/fruits/diameter	/fruits/dimensions	/fruits/length	/fruits/seeds	/fruits/stigma	/fruits/stigma/shape	/fruits/stigma/growth form	/fruits/stigma/length	/fruits/thickness	/fruits/thickness/texture	/fruits/width	/habit	/habit/hairs	/habit/growth form	/habit/fertile stems	/habit/fertile stems/growth form	/habit/height	/habit/length	/habit/odor	/habit/rhizome	/habit/upper internodes	/indumentum	/inflorescences	/inflorescences/position	/inflorescences/colour	/inflorescences/anthers	/inflorescences/anthers/shape	/inflorescences/anthers/position	/inflorescences/common peduncle	/inflorescences/common peduncle/colour	/inflorescences/common peduncle/lateral branches	/inflorescences/common peduncle/lateral branches/shape	/inflorescences/common peduncle/lateral branches/position	/inflorescences/common peduncle/lateral branches/length	/inflorescences/common peduncle/length	/inflorescences/common peduncle/peduncle	/inflorescences/common peduncle/peduncle/length	/inflorescences/floral bracts	/inflorescences/floral bracts/shape	/inflorescences/floral bracts/margin type	/inflorescences/floral bracts/hairs	/inflorescences/floral bracts/colour	/inflorescences/floral bracts/diameter	/inflorescences/floral bracts/filaments	/inflorescences/floral bracts/rachises	/inflorescences/floral bracts/rachises/hairs	/inflorescences/flower number	/inflorescences/flower number/colour	/inflorescences/flowers	/inflorescences/growth form	/inflorescences/length	/inflorescences/ovary	/inflorescences/ovary/hairs	/inflorescences/ovary/stigma	/inflorescences/ovary/stigma/shape	/inflorescences/peduncle	/inflorescences/peduncle/hairs	/inflorescences/peduncle/colour	/inflorescences/peduncle/length	/inflorescences/position	/inflorescences/position/position	/inflorescences/rachises	/inflorescences/rachises/hairs	/inflorescences/rachises/colour	/inflorescences/spikes	/inflorescences/spikes/shape	/inflorescences/spikes/growth form	/inflorescences/spikes/colour	/inflorescences/spikes/diameter	/inflorescences/spikes/dimensions	/inflorescences/spikes/length	/inflorescences/spikes/rachises	/inflorescences/spikes/thickness	/inflorescences/spikes/thickness/texture	/inflorescences/spikes/width	/inflorescences/stamens	/inflorescences/stamens/position	/inflorescences/stamens/growth form	/inflorescences/stamens/anthers	/inflorescences/stamens/anthers/position	/inflorescences/stamens/length	/inflorescences/thecae	/infructescences	/infructescences/growth form	/infructescences/colour	/infructescences/dimensions	/infructescences/fruits	/infructescences/fruits/shape	/infructescences/fruits/hairs	/infructescences/fruits/colour	/infructescences/fruits/diameter	/infructescences/fruits/stigma	/infructescences/fruits/stigma/shape	/infructescences/fruits/stigma/hairs	/infructescences/fruits/stigma/growth form	/infructescences/fruits/thickness	/infructescences/fruits/thickness/texture	/infructescences/fruits/width	/infructescences/length	/infructescences/stigma	/infructescences/thickness	/infructescences/thickness/texture	/infructescences/width	/internodes	/internodes/colour	/juvenile fruits	/juvenile fruits/colour	/leaves	/leaves/blade	/leaves/blade/shape	/leaves/blade/hairs	/leaves/blade/colour	/leaves/blade/apex	/leaves/blade/apex/shape	/leaves/blade/apex/hairs	/leaves/blade/base	/leaves/blade/base/shape	/leaves/blade/base/hairs	/leaves/blade/base/growth form	/leaves/blade/base/colour	/leaves/blade/base/length	/leaves/blade/diameter	/leaves/blade/dimensions	/leaves/blade/margins	/leaves/blade/margins/shape	/leaves/blade/margins/hairs	/leaves/blade/shape	/leaves/blade/shape/shape	/leaves/blade/texture	/leaves/blade/texture/texture	/leaves/blade/texture/colour	/leaves/fertile branches	/leaves/petiole	/leaves/petiole/position	/leaves/petiole/hairs	/leaves/petiole/colour	/leaves/petiole/length	/leaves/petiole/relative distance	/leaves/prophyllum	/leaves/shape	/leaves/stipules	/leaves/veins	/leaves/veins/position	/leaves/veins/colour	/mature fruits	/petiole	/petiole/hairs	/petiole/colour	/petiole/blade	/petiole/blade/texture	/petiole/blade/shape	/petiole/blade/colour	/petiole/blade/apex	/petiole/blade/apex/shape	/petiole/blade/base	/petiole/blade/base/shape	/petiole/blade/base/hairs	/petiole/blade/base/growth form	/petiole/blade/base/colour	/petiole/blade/base/differential distance	/petiole/blade/dimensions	/petiole/blade/dimensions/growth form	/petiole/blade/margins	/petiole/blade/shape	/petiole/blade/shape/shape	/petiole/blade/texture	/petiole/blade/texture/texture	/petiole/blade/texture/colour	/petiole/length	/petiole/ligula	/petiole/ligula/length	/petiole/margins	/petiole/margins/apex	/petiole/margins/apex/shape	/petiole/margins/base	/petiole/margins/base/shape	/petiole/margins/base/hairs	/petiole/margins/base/differential distance	/petiole/margins/length	/petiole/secondary veins	/petiole/veins	/petiole/veins/texture	/petiole/veins/hairs	/petiole/veins/colour	/prophyllum	/prophyllum/shape	/prophyllum/position	/prophyllum/hairs	/prophyllum/length	/prophyllum/sheaths	/prophyllum/sheaths/texture	/shoot apex	/shoot apex/texture	/stamens	/stamens/anthers	/stamens/filaments	/stamens/ovary	/stems	/stems/texture	/stems/hairs	/stems/growth form	/stems/colour	/stems/internodes	/stems/internodes/colour	/stems/internodes/length	/stems/length	/stems/nodes	/stems/thickness	/stems/thickness/texture	/stems/upper internodes	/stems/upper internodes/length	/stipules	/stipules/blade	/stipules/blade/apex	/stipules/blade/base	/stipules/blade/base/differential distance	/stipules/blade/dimensions	/stipules/blade/margins	/stipules/blade/shape	/stipules/blade/texture	/stipules/dimensions	/stipules/length	/stipules/petiole	/stipules/petiole/length	/stipules/veins	/upper internodes	/habitat	/habitat/altitude	
Peperomia haematolepis 	-	-	-	-	-	-	Fruits ellipsoid or ovoid narrowing into slender beak, with curved tip,      	ellipsoid,ovoid	0	-	-	-	-	-	0	-	-	-	-	-	stigma at base of beak.	-	-	-	-	-	-	Epiphytic, glabrous herb. 	glabrous	-	-	-	-	-	-	-	-	-	Inflorescence |, single, 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, glandular. 	rounded	-	-	-	-	-	-	-	-	-	-	erect	-	-	-	-	-	peduncle not slender, |, glabrous or minutely puberulent; 	glabrous,minutely puberulent	-	3.5-5 cm long	56	56	-	-	-	spike |, reddish; 	-	-	reddish;	-	-	2-5 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate;      	blade 	-	-	-	apex rounded or emarginate, 	rounded	-	base cuneate; 	cuneate	-	-	-	-	-	4.5 x 3-4 cm	-	-	-	ellipic to obovate (to broadly ovate in extra-Guianan specimens)	obovate,broadly ovate	-	-	-	-	petiole not grooved or winged, 	0	-	-	0.5-1.5 cm long	-	-	-	-	pinnately veined veins branching off in lower part of primary vein, may be obsolete when dried. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem ascending. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	200-700 m	
Peperomia hernandiifolia 	-	-	-	-	-	-	Fruits basely attached, ellipsoid, reddish brown,      	ellipsoid	0	-	reddish ,brown	apex with slender beak and stigma at base of beak.	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	Epiphytic, terrestrial or epilithic herb, creeping. 	-	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle not slender, |, minutely pubescent, green; 	minutely pubescent	green	1.5-5.5 cm long	56	56	-	-	-	spike |, densely flowered; 	-	-	red;	-	-	3-5 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, distinctly peltate;      	blade 	-	-	-	apex acuminate, 	acuminate	-	base rounded, minutely pubescent, glabrescent; 	rounded	minutely pubescent,glabrescent	-	-	-	-	4.5-8(-12) x 3-5.5(-8) cm	margin somewhat ciliate, 	-	-	narrowly ovate, ovate or almost orbicular	narrowly ovate,ovate,orbicular	coriaceous or subcoriaceous	coriaceous,subcoriaceous	-	-	petiole attached |, minutely pubescent, glabrescent; 	0	minutely pubescent,glabrescent	-	3-11(-16) cm long	1-3 cm from base	-	-	-	veins 9-11 arising from base. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem |, retrorsely minutely crisp-pubescent, green and reddish. 	-	pubescent	-	green,reddish.	-	-	-	-	-	to 0.4 cm thick when dried	thick	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	elev. 	500-2000 m	
Peperomia lancifolia 	-	-	-	-	-	-	Fruits basely attached, narrowly cylindrical, brown,      	narrowly cylindric	0	-	brown	apex with short beak and subapical stigma.	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	Terrestrial, epilithic or epiphytic herb, erect or ascending and rooting at decumbent base. 	-	erect	-	-	-	-	-	-	-	-	Inflorescence |, solitary, bifurcate or once-branched; 	0	-	-	-	0	common peduncle green, not slender, 	green	lateral branches |, with linear-(ob)lanceolate, cadoucous bracts; 	linear,(ob)lanceolate	23	0.5-1.3 cm long	2-6 cm long	-	-	floral bracts rounded, glabrous, glandular. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	56	-	-	-	spike densely flowered, erect, |, whitish or yellowish green; 	-	erect	red,,whitish,yellowish,green	-	-	4-11 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves basely attached, alternate;      	blade |, somewhat ciliate towards apex, 	-	-	-	apex acuminate, 	acuminate	-	base acute, decurrent into petiole, glabrous; 	acute	glabrous	-	-	-	-	(3.5-)7-17 x (0.7-)1-3 cm	-	-	-	narrowly elliptic or narrowly oblanceolate	narrowly elliptic,narrowly oblanceolate	fleshy and membranous	fleshy,membranous	-	-	petiole |, glabrous, narrowly winged; 	0	glabrous	-	0.5-1 cm long	-	-	-	-	pinnately 7-11-veined. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem glabrous, |, green or reddish. 	-	glabrous	-	green,reddish.	-	-	-	10-34 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	from 	700-1600 m	
Peperomia macrostachya 	-	-	-	-	-	-	Fruits basely attached, cylindrical, verruculose, brown,      	cylindric	0	-	brown	apex obliquely scutellate with subapical stigma.	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	Epiphytic herb, often growing on ants' nests, creeping or hanging and rooting at nodes. 	-	creeping	-	-	-	-	-	-	-	-	Inflorescence |, few together; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, dentate or fimbriate, glandular. 	rounded	dentate	-	-	-	-	-	-	-	-	-	pendent	-	-	-	-	-	peduncle not slender, |, glabrous or minutely pubescent or papillose, red or brown; 	glabrous,minutely pubescent	red ,brown	to 1.5(-3) cm long	56	56	-	-	-	spike |, yellow to green, densely flowered; 	-	-	yellow,green,red;	-	-	to 30 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, basely attached;      	blade |, more or less ciliate, 	-	-	-	apex acute or acuminate, 	acute,acuminate	-	base rounded or cordulate or acutish, glabrous or slightly pubescent, a waxy exudate like small scales or stars is usually present on upper surface; 	rounded	glabrous,pubescent	-	-	-	-	4-11 x 1.5-6 cm	-	-	-	narrowly elliptic to ovate	narrowly elliptic,ovate	fleshy-coriaceous or subcoriaceous	fleshy,coriaceous,subcoriaceous	-	-	petiole |, glabrous, ciliate or puberulent, reddish; 	0	glabrous,puberulent	reddish;	0.5-2 cm long	-	-	-	-	venation obsolete, 7-9-pli-veined. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem glabrous, |, green or green with red nodes. 	-	glabrous	-	green,green,red 	-	-	-	to 100 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in wet forest, 	from sea level to 1800 m	
Peperomia magnoliifolia 	-	-	-	-	-	-	Fruits basely attached, subglobose, verruculose, reddish brown or blackish, gradually tapering into beak, which is slightly hooked at the very tip,      	subglobose	0	-	reddish ,brown	-	-	-	0	-	-	-	-	-	stigma at base of beak.	-	-	-	-	-	-	Epiphytic, epilithic or terrestrial herb. 	-	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary or usually 2(-few) together; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, |, glabrous, glandular. 	rounded	-	glabrous	-	5-7 mm in diam.	-	-	-	-	-	-	erect	-	-	-	-	-	peduncle slender (when dried) or not slender, |, glabrous, green or pinkish; 	glabrous	green,pinkish	1-8 cm long	56	56	-	-	-	spike |, green, white or yellow, densely flowered; 	-	-	green,white,yellow,red;	-	-	to 18 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, basely attached;      	blade |, often red-dotted, |, 	-	-	red-	apex rounded, obtuse occasionally slightly emarginate to acutish, 	rounded,obtuse	-	base cuneately decurrent into petiole, sometimes abruptly contracted, glabrous; 	cuneate	glabrous	-	-	-	-	4.5-14 x 2.5-6 cm	-	-	-	obovate or elliptic, sometimes even broadly elliptic	obovate,elliptic,broadly elliptic	fleshy	fleshy	-	-	petiole |, more or less laterally winged or grooved, glabrous; 	23	glabrous	-	1-7 cm long	-	-	-	-	venation obvious, ca. 7-pli-veined, or a few veins branching off primary vein or obsolete when dried. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem erect, creeping or ascending, rooting at nodes, |, glabrous, green or green with red spots. 	-	glabrous	erect,creeping	green,green,red 	-	-	-	10-50 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	from sea level to over 1200 m	
Peperomia maguirei 	-	-	-	-	-	-	Fruits not sunken, subbasely attached, globose, green,      	globose	0	-	green	apex with short, thick style and apical stigma.	thick	-	0	-	-	-	-	-	-	-	-	-	-	-	-	Epiphytic or epilithic herb, erect or ascending from prostrate, rooting base. 	-	erect	-	-	-	-	-	-	-	-	Inflorescence solitary, 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, with scariose margin, glabrous, glandular. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	erect	-	-	-	-	-	peduncle |, villous, green or reddish brown; 	villous	green,reddish ,brown	1-2 cm long	56	56	-	-	-	spike |, green, densely flowered, 	-	-	green,red,	-	-	2-7 cm long	rachis hardly ridged; 	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves in whorls of 1-4, basely attached;      	blade |, sometimes pink below, |, 	-	-	pink	apex rounded to emarginate, 	rounded	-	base acute, glabrous or loosely villous on upper surface, glabrescent, glabrous below; 	acute	glabrous,villous,glabrescent,glabrous	-	-	-	-	1-3.5 x 0.6-2.3 cm	margin not ciliate, 	-	-	obovate or somewhat elliptic	obovate,somewhat elliptic	fleshy coriaceous	fleshy,coriaceous	-	-	petiole |, loosely villous; 	0	villous	-	0.2-0.6 cm long	-	-	-	-	veins 3, obvious. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem loosely villous, |, green or reddish brown. 	-	villous	-	green,reddish ,brown	-	-	-	10 cm long when fruiting	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up to 700 m	
Peperomia obtusifolia 	-	-	-	-	-	-	Fruits basely attached, ellipsoid, verruculose, reddish brown or blackish,      	ellipsoid	0	-	reddish ,brown	apex abruptly contracted into slender beak, which is curved or curled at tip, 	-	-	0	-	-	-	-	-	stigma at base of beak.	-	-	-	-	-	-	Epiphytic, epilithic or terrestrial herb. 	-	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary or few together; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, |, glabrous, glandular. 	rounded	-	glabrous	-	2-4 mm in diam.	-	-	-	-	-	-	-	-	-	-	-	-	both the common peduncle and those of individual spikes bracteate, green or pinkish, slender (when dried) or not slender, together |, usually minutely pubescent; 	minutely pubescent	green,pinkish	1-14 cm long	56	56	-	-	-	spikes |, greenish white to yellow, densely flowered; 	-	-	greenish,white,yellow,red;	-	-	to 18 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, basely attached;      	blade shiny green, pale green below, |, often with red spots, |, 	-	-	green,pale green,red 	apex rounded, obtuse or emarginate, 	rounded,obtuse	-	base cuneate, glabrous; 	cuneate	glabrous	-	-	-	-	4-14.5 x 2.5-6.5 cm	-	-	-	elliptic, obovate or subspathulate	elliptic,obovate,subspathulate	coriaceous	coriaceous	-	-	petiole green or green with red spots, |, more or less grooved, minutely pubescent; 	0	minutely pubescent	green,green,red 	1-6.5 cm long	-	-	-	-	venation obvious or hardly visible, ca, 7-pli-veined, or few veins branching off primary vein. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem erect, creeping or ascending, rooting at nodes, glabrous, green or green with red spots. 	-	glabrous	erect,creeping	green,green,red 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	from sea level to over 1200 m	
Peperomia ouabianae 	-	-	-	-	-	-	Fruits sessile, ovoid, brown, somewhat verruculose,      	ovoid	0	-	brown	apex oblique with subapical stigma.	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	Epiphytic or epilithic herb, creeping and rooting at nodes. 	-	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle slender, |, glabrous or minutely pubescent, green; 	glabrous,minutely pubescent	green	to 1.5 cm long	56	56	-	-	-	spike |, sparsely to densely flowered; 	-	-	red;	-	-	1.5-5.5 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate;      	blade glandular-dotted, 	-	-	-	apex obtuse, 	obtuse	-	base acute to obtuse, sparsely to densely villous above, less so beneath, or glabrescent; 	acute,obtuse	densely villous,glabrescent	-	-	-	-	0.5-2 x 0.3-0.9 cm	margin ciliate, 	-	-	oblong-elliptic or oblong-obovate or almost orbicular	oblong,elliptic,oblong,obovate,orbicular	-	-	-	-	petiole |, loosely villous; 	0	villous	-	to 0.5 cm long	-	-	-	-	venation obvious, palmately 3-veined. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem loosely villous, |, green to reddish. 	-	villous	-	green,reddish.	-	-	-	3-8 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	from sea level 	to 850-1400 m	
Peperomia pellucida 	-	-	-	-	-	-	Fruits somewhat stipitate, globose, brown (young, green ones may be finely longitudinally ridged),      	globose	0	-	brown,green	-	-	-	0	-	-	-	-	-	stigma apical, a short style may be developed.	-	-	-	-	-	-	Terrestrial herb, delicate, erect, glabrous, annual. 	glabrous	erect	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, glabrous, minutely glandular. 	rounded	-	glabrous	-	-	-	-	-	densely flowered; 	red;	-	-	-	-	-	-	-	peduncle slender, |, green; 	-	green	to 1 cm long	56	56	-	-	-	spike 	-	-	-	-	-	1-6 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, basely attached;      	blade 	-	-	-	apex acute to obtuse, 	acute,obtuse	-	base rounded, cordulate or truncate; 	rounded,truncate	-	-	-	-	-	1-3.7(-5) x 1-3.5(-5.5) cm	-	-	-	broadly elliptic to deltoid	broadly elliptic,deltoid	membranous, often drying translucent	membranous	-	-	petiole |, glabrous; 	0	glabrous	-	to 0.3-2.5 cm long	-	-	-	-	palmately 5-7-veined. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem |, green often reddish tinged. 	-	-	-	green,reddish 	-	-	-	10-30(-40) cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Peperomia pernambucensis 	-	-	-	-	-	-	Fruits basely attached, cylindrical, slightly verrucose,      	cylindric	0	-	-	apex truncate with central stigma.	-	truncate	0	-	-	-	-	-	-	-	-	-	-	-	-	Terrestrial or epiphytic, erect herb, glabrous except for pubescent peduncle. 	glabrous,pubescent	erect	-	-	-	-	-	-	-	-	Inflorescence |, paniculate; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle |, densely velvety pubescent, green; 	pubescent	green	5 cm long	56	56	-	-	-	spikes |, green, densely flowered; 	-	-	green,red;	-	-	4-8 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, basely attached;      	blade 	-	-	-	apex acuminate, 	acuminate	-	base cuneate; 	cuneate	-	-	-	-	-	15-30 x 4-12 cm	-	-	-	narrowly elliptic or oblanceolate	narrowly elliptic,oblanceolate	membranous	membranous	-	-	petiole to 	0	-	-	0.25 cm long	-	-	-	-	venation pinnate with 4-5(-8) lateral pairs of veins. 	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem |, green. 	-	-	-	green	-	-	-	to 5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	to 700 m	
Peperomia popayanensis 	-	-	-	-	-	-	Fruits basely attached, ellipsoid,      	ellipsoid	0	-	-	apex with slender beak and stigma at base of beak.	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	Terrestrial, ascending, almost glabrous herb, rooting at nodes. 	glabrous	-	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts, rounded, glabrous. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle slender, |, with 2-3 caducous bracts, green; 	-	green	3-7 cm long	1	1	-	-	-	spike |, green; 	-	-	green	-	-	17 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, slightly subpeltate;      	blade 	-	-	-	apex acuminate, 	acuminate	-	base rounded to cordulate, minutely ciliate towards apex; 	rounded	-	-	-	-	-	to 12 x 7 cm	-	-	-	ovate	ovate	coriaceous	coriaceous	-	-	petiole 	0	-	-	to 20 cm long	-	-	-	-	somewhat pli-veined with 2 pairs at base and 2-3 pairs from primary vein. 	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem glabrous, green. 	-	glabrous	-	green	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Peperomia purpurinervis 	-	-	-	-	-	-	Fruits basely attached, ovoid to globose, smooth,      	ovoid,globose	0	-	-	-	-	-	0	-	-	-	-	-	stigma apical.	-	-	-	-	-	-	Epiphytic, terrestrial or epilithic herb, creeping to ascending. 	-	creeping	-	-	-	-	-	-	-	-	Inflorescence |, solitary; 	0	-	-	-	0	-	-	-	-	0	-	-	-	-	floral bracts rounded, glabrous, glandular. 	rounded	-	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle not slender, |, glabrous or minutely pubescent; 	glabrous,minutely pubescent	-	0.5-2.5 cm long	56	56	-	-	-	spike erect, |, yellow or pale green or greenish white, laxly flowered; 	-	erect	yellow,pale green,greenish,white,red;	-	-	5-7 cm long	-	-	-	-	-	0	-	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves alternate, basely attached;      	blade |, maybe sparsely ciliate, 	-	-	-	apex acute to obtuse, 	acute,obtuse	-	base acute or obtuse, glabrous or slightly hirtellous, green above, often magenta-red below; 	acute,obtuse	glabrous	-	green,magenta,red 	-	-	1-3.5 x 0.8-2.3 cm	-	-	-	elliptic, subobovate or broadly ovate	elliptic,subobovate,broadly ovate	fleshy-coriaceous	fleshy,coriaceous	-	-	petiole 	0	-	-	0.2-1 cm long	-	-	-	-	veins 3, obvious, often red below. 	0	red 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	Stem glabrous to minutely pubescent (with white hairs, Persaud 52), |, reddish. 	-	glabrous,minutely pubescent,hairs	-	white,reddish.	-	-	-	10-28 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in dense forest on sandstone, 	1120-2750 m	
